id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications
130_20230404_LFX_OK_260_VGF136_F09_1_neg_130	C18H36O5	[M - H2O - H]-	C18H34O4	Fatty acids	0.8928983807563782	Octadecanoids	0.9232282638549805	Other Octadecanoids	0.9573473930358887	Lineolic acids and derivatives	0.5812547206878662			Lineolic acids and derivatives	0.5812547206878662	Fatty Acyls	0.9989810585975647	Lipids and lipid-like molecules	0.9995255470275879	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
130_20230404_LFX_OK_260_VGF136_F09_1_neg_130	C18H38O6	[M - H4O2 - H]-	C18H34O4	Fatty acids	0.8928983807563782	Octadecanoids	0.9232282638549805	Other Octadecanoids	0.9573473930358887	Long-chain fatty acids	0.9984689354896545	Long-chain fatty acids	0.9984689354896545	Fatty acids and conjugates	0.9990412592887878	Fatty Acyls	0.9989810585975647	Lipids and lipid-like molecules	0.9995255470275879	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Polyols; 1,2-diols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
122_20230404_LFX_OK_260_VGF136_F09_1_neg_122	C30H48O8	[M - H2O - H]-	C30H46O7	Polyketides	0.554883599281311	Linear polyketides	0.36839723587036133	Open-chain polyketides	0.26856186985969543	Diterpenoids	0.2956933081150055			Diterpenoids	0.2956933081150055	Prenol lipids	0.39149656891822815	Lipids and lipid-like molecules	0.7616469860076904	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
122_20230404_LFX_OK_260_VGF136_F09_1_neg_122	C30H50O9	[M - H4O2 - H]-	C30H46O7	Polyketides	0.554883599281311	Linear polyketides	0.36839723587036133	Open-chain polyketides	0.26856186985969543	Bile acids, alcohols and derivatives	0.17073801159858704			Bile acids, alcohols and derivatives	0.17073801159858704	Steroids and steroid derivatives	0.16789820790290833	Lipids and lipid-like molecules	0.7616469860076904	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Steroids and steroid derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Bile acids, alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
122_20230404_LFX_OK_260_VGF136_F09_1_neg_122	C30H46O7	[M - H]-	C30H46O7	Polyketides	0.554883599281311	Linear polyketides	0.36839723587036133	Open-chain polyketides	0.26856186985969543	Very long-chain fatty acids	0.5599792003631592	Very long-chain fatty acids	0.5599792003631592	Fatty acids and conjugates	0.2475425750017166	Fatty Acyls	0.55827796459198	Lipids and lipid-like molecules	0.7616469860076904	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carboxylic acid esters; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Very long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
112_20230404_LFX_OK_260_VGF136_F09_1_neg_112	C20H30O6	[M - H]-	C20H30O6	Fatty acids	0.7196303009986877	Eicosanoids	0.5766798853874207	Leukotrienes	0.17744219303131104	Fatty acids and conjugates	0.9628161787986755			Fatty acids and conjugates	0.9628161787986755	Fatty Acyls	0.9511179327964783	Lipids and lipid-like molecules	0.9503617286682129	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
112_20230404_LFX_OK_260_VGF136_F09_1_neg_112	C20H32O7	[M - H2O - H]-	C20H30O6	Fatty acids	0.7196303009986877	Eicosanoids	0.5766798853874207	Leukotrienes	0.17744219303131104	Long-chain fatty acids	0.7401643395423889	Long-chain fatty acids	0.7401643395423889	Fatty acids and conjugates	0.9628161787986755	Fatty Acyls	0.9511179327964783	Lipids and lipid-like molecules	0.9503617286682129	Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
112_20230404_LFX_OK_260_VGF136_F09_1_neg_112	C20H34O8	[M - H4O2 - H]-	C20H30O6	Fatty acids	0.7196303009986877	Eicosanoids	0.5766798853874207	Leukotrienes	0.17744219303131104	Long-chain fatty acids	0.7401643395423889	Long-chain fatty acids	0.7401643395423889	Fatty acids and conjugates	0.9628161787986755	Fatty Acyls	0.9511179327964783	Lipids and lipid-like molecules	0.9503617286682129	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Monosaccharides; Secondary alcohols; Carbonyl compounds; Heterocyclic fatty acids; Polyols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
229_20230404_LFX_OK_260_VGF136_F09_1_neg_229	C5H3O8P5S2	[M - H]-	C5H3O8P5S2	Fatty acids	0.4061537981033325	Fatty acyls	0.3316759169101715	Simple phenolic acids	0.24501116573810577	Thiophosphate monoesters	0.5366674661636353	Thiophosphate monoesters	0.5366674661636353	Thiophosphoric acid esters	0.4183337092399597	Organic thiophosphoric acids and derivatives	0.4432053864002228	Organic acids and derivatives	0.9297720789909363	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Thiophosphate monoesters; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
97_20230404_LFX_OK_260_VGF136_F09_1_neg_97	C20H32O5	[M - H2O - H]-	C20H30O4	Fatty acids	0.867546021938324	Eicosanoids	0.9390268921852112	Prostaglandins	0.7544364929199219	Prostaglandins and related compounds	0.8546310663223267	Prostaglandins and related compounds	0.8546310663223267	Eicosanoids	0.9155110716819763	Fatty Acyls	0.9756009578704834	Lipids and lipid-like molecules	0.9958891272544861	Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroxy fatty acids; Eicosanoids; Prostaglandins and related compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Secondary alcohols; Carbonyl compounds; Long-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
97_20230404_LFX_OK_260_VGF136_F09_1_neg_97	C20H34O6	[M - H4O2 - H]-	C20H30O4	Fatty acids	0.867546021938324	Eicosanoids	0.9390268921852112	Prostaglandins	0.7544364929199219	Diterpenoids	0.036757148802280426			Diterpenoids	0.036757148802280426	Prenol lipids	0.07645431905984879	Lipids and lipid-like molecules	0.9958891272544861	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Diterpenoids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
46_20230404_LFX_OK_260_VGF136_F09_1_neg_46	C9H16O4	[M - H]-	C9H16O4	Fatty acids	0.8913723230361938	Fatty Acids and Conjugates	0.9597076773643494	Dicarboxylic acids	0.9771495461463928	Medium-chain fatty acids	0.9475157260894775	Medium-chain fatty acids	0.9475157260894775	Fatty acids and conjugates	0.9834057092666626	Fatty Acyls	0.9791543483734131	Lipids and lipid-like molecules	0.9848324656486511	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Dicarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Medium-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
183_20230404_LFX_OK_260_VGF136_F09_1_neg_183	C18H30O3S	[M - H]-	C18H30O3S	Polyketides	0.7164731621742249	Aromatic polyketides	0.8353795409202576	Catechols with side chains	0.8674397468566895	Benzenesulfonic acids and derivatives	0.6758167147636414			Benzenesulfonic acids and derivatives	0.6758167147636414	Benzene and substituted derivatives	0.5648402571678162	Benzenoids	0.6140096783638	Organic compounds; Organosulfur compounds; Benzenesulfonic acids and derivatives; Organic acids and derivatives; Organosulfonic acids and derivatives; Sulfonyls; Organosulfonic acids; Arylsulfonic acids and derivatives; Benzene and substituted derivatives; Benzenoids; Arylsufonic acids; 1-sulfo,2-unsubstituted aromatic compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities
173_20230404_LFX_OK_260_VGF136_F09_1_neg_173	C20H30O7S	[M - H]-	C20H30O7S	Polyketides	0.6608981490135193	Macrolides	0.580249547958374	Macrolide lactones	0.33783748745918274	Alkanesulfonic acids	0.6116198897361755	Alkanesulfonic acids and derivatives	0.5444042682647705	Organosulfonic acids and derivatives	0.7984402179718018	Organic sulfonic acids and derivatives	0.7986010909080505	Organic acids and derivatives	0.9999823570251465	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Sulfonyls; Organosulfonic acids; Carbonyl compounds; Alkanesulfonic acids and derivatives; Alkanesulfonic acids; Organic oxides; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organic oxygen compounds; Chemical entities
128_20230404_LFX_OK_260_VGF136_F09_1_neg_128	C18H32O4	[M - H]-	C18H32O4	Fatty acids	0.9190666675567627	Octadecanoids	0.9720273613929749	Other Octadecanoids	0.9862866997718811	Lineolic acids and derivatives	0.8831629157066345			Lineolic acids and derivatives	0.8831629157066345	Fatty Acyls	0.9977020621299744	Lipids and lipid-like molecules	0.9981967806816101	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Hydroperoxy fatty acids; Hydroxy fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Organic hydroperoxides; Secondary alcohols; Carbonyl compounds; Peroxols; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Alkyl hydroperoxides; Allylic hydroperoxides; Organic oxygen compounds; Chemical entities
196_20230404_LFX_OK_260_VGF136_F09_1_neg_196	C29H50O5	[M - H2O - H]-	C29H48O4	Terpenoids	0.5812025666236877	Steroids	0.3947218656539917	Cholestane steroids	0.32415342330932617	Hydroxysteroids	0.6970621347427368			Hydroxysteroids	0.6970621347427368	Steroids and steroid derivatives	0.6461215019226074	Lipids and lipid-like molecules	0.9365577101707458	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Prenol lipids; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Hydroxy fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Cyclic alcohols and derivatives; Hydroxysteroids; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Polyols; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
196_20230404_LFX_OK_260_VGF136_F09_1_neg_196	C29H52O6	[M - H4O2 - H]-	C29H48O4	Terpenoids	0.5812025666236877	Steroids	0.3947218656539917	Cholestane steroids	0.32415342330932617	Hydroxy bile acids, alcohols and derivatives	0.8122074007987976	Hydroxy bile acids, alcohols and derivatives	0.8122074007987976	Bile acids, alcohols and derivatives	0.8084301948547363	Steroids and steroid derivatives	0.6461215019226074	Lipids and lipid-like molecules	0.9365577101707458	Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Steroids and steroid derivatives; Prenol lipids; Organooxygen compounds; Cyclic alcohols and derivatives; Hydroxysteroids; Fatty alcohols; Bile acids, alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Hydroxy bile acids, alcohols and derivatives; Polyols; 3-hydroxysteroids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
145_20230404_LFX_OK_260_VGF136_F09_1_neg_145	C18H28O3	[M - H]-	C18H28O3	Fatty acids	0.8314357399940491	Octadecanoids	0.8492522239685059	Other Octadecanoids	0.8874032497406006	Lineolic acids and derivatives	0.7069255709648132			Lineolic acids and derivatives	0.7069255709648132	Fatty Acyls	0.9899922013282776	Lipids and lipid-like molecules	0.9902535080909729	Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
190_20230404_LFX_OK_260_VGF136_F09_1_neg_190	C20H36O3	[M - H]-	C20H36O3	Fatty acids	0.774262547492981	Fatty Acids and Conjugates	0.5766825675964355	Branched fatty acids	0.5422877073287964	Long-chain fatty acids	0.889369547367096	Long-chain fatty acids	0.889369547367096	Fatty acids and conjugates	0.9597640037536621	Fatty Acyls	0.9642400741577148	Lipids and lipid-like molecules	0.9583335518836975	Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Branched fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities
150_20230404_LFX_OK_260_VGF136_F09_1_neg_150	C19H30N4O5S	[M - H]-	C19H30N4O5S	Carbohydrates	0.5526901483535767	Nucleosides	0.438472181558609	Pyrimidine nucleos(t)ides	0.13978739082813263	Alpha amino acids and derivatives	0.5986308455467224	Amino acids and derivatives	0.9039155840873718	Amino acids, peptides, and analogues	0.9053745269775391	Carboxylic acids and derivatives	0.9885597825050354	Organic acids and derivatives	0.9994397759437561	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Thiophenes; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Thioethers; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Sulfenyl compounds; Dialkylthioethers; Fatty Acyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities
