rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
32	1	4	4	N/A	-164.8770513336931	0.9999999999999999	32.00757542188896	C15H16O7	[M - H2O - H]-	GXAOAKQWUCWXOL	InChI=1S/C15H16O7/c16-8-4-11(18)9(12(19)5-8)6-14(21)15(22)7-1-2-10(17)13(20)3-7/h1-5,14-22H,6H2	2-[(2S,3S)-3-(3,4-dihydroxyphenyl)-2,3-dihydroxypropyl]benzene-1,3,5-triol	C1=CC(=C(C=C1C(C(CC2=C(C=C(C=C2O)O)O)O)O)O)O	0.600000024	11301274;72790631	PubChem:(11301274 72790631);YMDB Mine;PubMed;2304_LOTUS_DNP:(Chalcones);KEGG Mine	42949673026	289.0716552734375	55.77	18_20230404_LFX_OK_226_VGF136_C08_1_neg_18
33	1	4	4	N/A	-280.9298515412634	0.9999999999999999	32.00757542188896	C15H18O8	[M - H4O2 - H]-	VTHUCAJSJUNKLH	InChI=1S/C15H18O8/c16-7-9(6-8-4-2-1-3-5-8)22-15-12(19)10(17)11(18)13(23-15)14(20)21/h1-5,7,9-13,15,17-19H,6H2,(H,20,21)	null	C1=CC=C(C=C1)CC(C=O)OC2C(C(C(C(O2)C(=O)O)O)O)O	-0.300000012	131838898	HMDB:(135294);PubChem:(131838898);PubChem class - bio and metabolites	16777226	289.0716552734375	55.77	18_20230404_LFX_OK_226_VGF136_C08_1_neg_18
34	1	3	3	0.3036599415544707	-92.54290378551842	0.9999999999999999	82.42485960991891	C18H30O7	[M - H]-	NFWPIHPKFCOGJO	InChI=1S/C18H30O7/c1-12(9-16(21)22)8-13(2)10-18(3,25)7-5-4-6-15(20)14(11-19)17(23)24/h8-9,14-15,19-20,25H,4-7,10-11H2,1-3H3,(H,21,22)(H,23,24)	null	CC(=CC(=CC(=O)O)C)CC(C)(CCCCC(C(CO)C(=O)O)O)O	1.60000002	38353436;38353445;45359189;124871961;124871962	COCONUT:(CNP0051247 CNP0116582);Training Set;PubChem:(38353436 38353445 45359189 124871961 124871962);SuperNatural:(SN00029103 SN00029102 SN00029101 SN00029104);ZINC bio:(ZINC31160660 ZINC31160664 ZINC31160668 ZINC31160671)	3170306	357.19207763671875	124.481	52_20230404_LFX_OK_226_VGF136_C08_1_neg_52
35	1	3	3	N/A	-139.75641386610062	0.9999999999999999	82.42485960991891	C18H32O8	[M - H2O - H]-	SLOAWEZLWSROFF	InChI=1S/C18H32O8/c1-3-5-7-9-13(20)25-16-15(22)12(11-19)24-18(23)17(16)26-14(21)10-8-6-4-2/h12,15-19,22-23H,3-11H2,1-2H3	2,3-di-0-hexanoyl-alpha-glucopyranose	CCCCCC(=O)OC1C(C(OC(C1OC(=O)CCCCC)O)CO)O	2.4000001	14212402	COCONUT:(CNP0293474);Natural Products:(UNPD20210);PubChem:(14212402);SuperNatural:(SN00294092);2304_LOTUS_DNP	3178498	357.19207763671875	124.481	52_20230404_LFX_OK_226_VGF136_C08_1_neg_52
36	1	3	3	N/A	-153.11697372637548	0.9999999999999999	82.42485960991891	C17H28O5	[M + CH2O2 - H]-	QGFDIKLPPWSQIY	InChI=1S/C17H28O5/c1-2-9-15(19)16(20)13-12-14(18)10-7-5-3-4-6-8-11-17(21)22/h5,7,15,19H,2-4,6,8-13H2,1H3,(H,21,22)	cis-14-hydroxy-10,13-dioxo-7-heptadecenoic acid	CCCC(C(=O)CCC(=O)CC=CCCCCCC(=O)O)O	2.0	57465470	PubChem:(57465470);CHEBI:(74250)	34	357.19207763671875	124.481	52_20230404_LFX_OK_226_VGF136_C08_1_neg_52
37	1	4	4	0.29006019959965074	-7.242980629294858	0.9999999999999999	33.295325587451075	C15H12O4	[M - H]-	URFCJEUYXNAHFI	InChI=1S/C15H12O4/c16-10-6-11(17)15-12(18)8-13(19-14(15)7-10)9-4-2-1-3-5-9/h1-7,13,16-17H,8H2	Pinocembrin	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3	2.70000005	68071;667544;238782;25200438	HMDB:(30808 141337);SuperNatural:(SN00000229 SN00000985);ZINC bio:(ZINC00004935 ZINC00073693);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_906);additional;MeSH:(68071 238782);Plantcyc:(CPD-6991);PubMed;2304_LOTUS_DNP:(pinocembrine);COCONUT:(CNP0175595);KNApSAcK:(992);Natural Products:(UNPD5878 UNPD125457);PubChem:(68071 667544 238782 25200438);CHEBI:(28157);PubChem class - bio and metabolites;KEGG:(C09827);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-6991)	121301374	255.0663299560547	194.343	135_20230404_LFX_OK_226_VGF136_C08_1_neg_135
38	1	4	4	N/A	-44.44682012014642	0.9999999999999999	33.295325587451075	C15H14O5	[M - H2O - H]-	VGEREEWJJVICBM	InChI=1S/C15H14O5/c16-10-4-1-9(2-5-10)3-6-12(18)15-13(19)7-11(17)8-14(15)20/h1-2,4-5,7-8,16-17,19-20H,3,6H2	phloretin	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O	2.5999999	4788;124202865	HMDB:(3306);PubChem class - food;SuperNatural:(SN00000389);ZINC bio:(ZINC00047553);2212_Arabidopsis_LOTUS:(Arabidopsis_compound_917);additional;MeSH:(4788);Plantcyc:(PHLORETIN);PubMed;2304_LOTUS_DNP:(phloretin);NORMAN:(NS00006825);COCONUT:(CNP0379475);KNApSAcK:(7936);Natural Products:(UNPD117524);PubChem:(4788 124202865);CHEBI:(17276);PubChem class - bio and metabolites;KEGG:(C00774);PubChem class - safety and toxic;Training Set;Biocyc:(SMA-0000509 PHLORETIN SMA-0000033)	222226814	255.0663299560547	194.343	135_20230404_LFX_OK_226_VGF136_C08_1_neg_135
39	1	4	4	N/A	-106.52184136923748	0.9999999999999999	24.21700524668698	C14H10O2	[M + CH2O2 - H]-	WURBFLDFSFBTLW	InChI=1S/C14H10O2/c15-13(11-7-3-1-4-8-11)14(16)12-9-5-2-6-10-12/h1-10H	1,2-dione	C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2	3.03031445	8651;12197358;90476025;91535046;101209635;101831352	SuperNatural:(SN00119872);ZINC bio:(ZINC01672966);MeSH:(8651);Plantcyc:(CPD-13931);PubMed;NORMAN:(NS00004291);COCONUT:(CNP0027448);PubChem:(8651 12197358 90476025 91535046 101209635 101831352);CHEBI:(51507);KEGG:(C20226);PubChem class - safety and toxic;YMDB:(136);Biocyc:(CPD-13931)	70723942	255.0663299560547	194.343	135_20230404_LFX_OK_226_VGF136_C08_1_neg_135
40	1	4	4	N/A	-209.5355346428641	0.9999999999999999	33.295325587451075	C15H16O6	[M - H4O2 - H]-	WZHWRUXUMOFYTA	InChI=1S/C15H16O6/c16-9-3-1-8(2-4-9)13(19)15(21)14(20)11-6-5-10(17)7-12(11)18/h1-7,13-21H	null	C1=CC(=CC=C1C(C(C(C2=C(C=C(C=C2)O)O)O)O)O)O	0.800000012	129834309	COCONUT:(CNP0133123);Natural Products:(UNPD201661 UNPD215220);PubChem:(129834309);2304_LOTUS_DNP;KEGG Mine	8592064514	255.0663299560547	194.343	135_20230404_LFX_OK_226_VGF136_C08_1_neg_135
41	1	4	4	0.2876468443115368	-18.334005783271493	0.9999999999999999	15.891933035215917	C17H17NO3	[M - H]-	RXGUTQNKCXHALN	InChI=1S/C17H17NO3/c19-15-6-1-13(2-7-15)5-10-17(21)18-12-11-14-3-8-16(20)9-4-14/h1-10,19-20H,11-12H2,(H,18,21)	p-coumaroyltyramine	C1=CC(=CC=C1CCNC(=O)C=CC2=CC=C(C=C2)O)O	2.88729334	89322;5372945;13939145	HMDB:(39521);SuperNatural:(SN00002438);ZINC bio:(ZINC01662779);MeSH:(5372945);Plantcyc:(CPD-8943);PubMed;2304_LOTUS_DNP:(trans-N-p-coumaroyl tyramine);COCONUT:(CNP0182970);KNApSAcK:(27418);Natural Products:(UNPD41257 UNPD127539 UNPD213692);PubChem:(89322 5372945 13939145);CHEBI:(65665);PubChem class - bio and metabolites;Training Set;Biocyc:(CPD-8943)	20113534	282.11346435546875	116.568	45_20230404_LFX_OK_226_VGF136_C08_1_neg_45
42	1	4	4	N/A	-151.63698553454802	0.9999999999999999	15.89193303521592	C17H19NO4	[M - H2O - H]-	RIYORZPRGANLCW	InChI=1S/C17H19NO4/c19-14-5-1-12(2-6-14)9-10-18-17(22)8-4-13-3-7-15(20)16(21)11-13/h1-3,5-7,11,19-21H,4,8-10H2,(H,18,22)	Dihydro-N-Caffeoyltyramine	C1=CC(=CC=C1CCNC(=O)CCC2=CC(=C(C=C2)O)O)O	2.29999995	16119668	COCONUT:(CNP0146369);HMDB:(137011);Natural Products:(UNPD42804);PubChem:(16119668);SuperNatural:(SN00285618);PubChem class - bio and metabolites;PubMed;2304_LOTUS_DNP:(Linear diarylheptanoids)	19955786	282.11346435546875	116.568	45_20230404_LFX_OK_226_VGF136_C08_1_neg_45
43	1	4	4	N/A	-164.3931963016258	0.9999999999999999	15.202365887193142	C16H15NO	[M + CH2O2 - H]-	XWVCGVPSPHTRHE	InChI=1S/C16H15NO/c1-13(18)17-16-11-9-15(10-12-16)8-7-14-5-3-2-4-6-14/h2-12H,1H3,(H,17,18)	4-Acetamidostilbene	CC(=O)NC1=CC=C(C=C1)C=CC2=CC=CC=C2	3.47161293	13293;1712075;786655	COCONUT:(CNP0349612);PubChem:(13293 1712075 786655);SuperNatural:(SN00117724);ZINC bio:(ZINC00189384);MeSH:(786655);PubMed	3153990	282.11346435546875	116.568	45_20230404_LFX_OK_226_VGF136_C08_1_neg_45
44	1	4	4	N/A	-268.37019994174534	0.9999999999999999	15.89193303521592	C17H21NO5	[M - H4O2 - H]-	NLCIDGNBGRMIGH	InChI=1S/C17H21NO5/c1-13(19)22-11-10-16(23-14(2)20)12-18-17(21)9-8-15-6-4-3-5-7-15/h3-9,16H,10-12H2,1-2H3,(H,18,21)	null	CC(=O)OCCC(CNC(=O)C=CC1=CC=CC=C1)OC(=O)C	1.79999995	24741403	COCONUT:(CNP0310534);Natural Products:(UNPD68448);PubChem:(24741403);SuperNatural:(SN00269778);2304_LOTUS_DNP	3178498	282.11346435546875	116.568	45_20230404_LFX_OK_226_VGF136_C08_1_neg_45
45	1	4	4	0.2481322388973768	-258.1841158853864	0.9999999999999999	16.82784261523927	C36H38N2O9	[M - H]-	RMSITXIMTOOGNZ	InChI=1S/C36H38N2O9/c1-45-31-22-26(9-14-29(31)41)34(43)35(36(44)38-20-18-24-5-12-28(40)13-6-24)47-30-15-7-25(21-32(30)46-2)8-16-33(42)37-19-17-23-3-10-27(39)11-4-23/h3-16,21-22,34-35,39-41,43H,17-20H2,1-2H3,(H,37,42)(H,38,44)	Cannabisin E	COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)OC(C(C3=CC(=C(C=C3)O)OC)O)C(=O)NCCC4=CC=C(C=C4)O	4.5999999	57333706;71448966;101920423	COCONUT:(CNP0385335);KNApSAcK:(668);Natural Products:(UNPD4210 UNPD212179 UNPD220541);PubChem:(57333706 71448966 101920423);SuperNatural:(SN00294135);MeSH:(71448966 101920423);KEGG:(C17909);PubMed;2304_LOTUS_DNP:(Linear diarylheptanoids)	3178838	641.2504272460938	142.553	74_20230404_LFX_OK_226_VGF136_C08_1_neg_74
46	1	4	4	N/A	-276.17898399505236	0.9999999999999999	16.82784261523927	C35H36N2O7	[M + CH2O2 - H]-	ZFVQCIZYTMRXPL	InChI=1S/C35H36N2O7/c1-36-13-11-21-16-29(40-3)30-19-25(21)26(36)15-20-5-7-23(8-6-20)42-34-32-22(17-31(41-4)33(34)39)12-14-37(2)35(32)43-24-9-10-27(38)28(18-24)44-30/h5-10,16-19,26,35,38-39H,11-15H2,1-4H3	Spectrum_001660	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(N(CCC6=CC(=C5O)OC)C)OC7=CC(=C(C=C7)O)O3)OC	5.80000019	3583078;6708697	COCONUT:(CNP0313257);PubChem:(3583078 6708697);PubMed	2097218	641.2504272460938	142.553	74_20230404_LFX_OK_226_VGF136_C08_1_neg_74
47	1	4	4	N/A	-664.9492744706598	0.9999999999999999	16.82784261523927	C36H40N2O10	[M - H2O - H]-	CNBSPCBGYHSYPL	InChI=1S/C36H40N2O10/c1-20-15-26-25(33(26,4)5)11-12-35(19-44-35)30(46-32(43)24-10-8-14-38-17-24)27-29(45-31(42)23-9-7-13-37-16-23)34(6,47-21(2)39)18-36(27,28(20)41)48-22(3)40/h7-10,13-17,25-27,29-30H,11-12,18-19H2,1-6H3	null	CC(=O)OC1(C)CC2(OC(C)=O)C(=O)C(C)=CC3C(CCC4(CO4)C(OC(=O)c4cccnc4)C2C1OC(=O)c1cccnc1)C3(C)C	3.291472798544305	""	""	0	641.2504272460938	142.553	74_20230404_LFX_OK_226_VGF136_C08_1_neg_74
48	1	4	4	N/A	-731.7409973176976	0.9999999999999999	16.82784261523927	C36H42N2O11	[M - H4O2 - H]-	JZLUOILSAZAWMC	InChI=1S/C36H42N2O11/c1-5-26-23-10-11-37-25(23)16-38(26)30-32-21(13-24-27(41)12-19(2)47-33(24)30)14-29(35(3,4)48-32)49-46-18-36(45,34(44)31(43)28(42)17-39)15-20-6-8-22(40)9-7-20/h6-13,16,28-29,31,34,37,39-40,42-45H,5,14-15,17-18H2,1-4H3/p+1	null	CCC1=C2C=CNC2=CN1C3=C4C(=CC5=C3OC(=CC5=[OH+])C)CC(C(O4)(C)C)OOCC(CC6=CC=C(C=C6)O)(C(C(C(CO)O)O)O)O	0.0	""	COCONUT:(CNP0184285)	2097152	641.2504272460938	142.553	74_20230404_LFX_OK_226_VGF136_C08_1_neg_74
49	1	4	4	0.24434473122252917	-101.8147287949006	0.9999999999999999	50.38087775286252	C36H36N2O8	[M - H]-	DROXVBRNXCRUHP	InChI=1S/C36H36N2O8/c1-44-30-21-25(8-13-29(30)41)34-33(36(43)38-18-16-23-5-11-27(40)12-6-23)28-19-24(20-31(45-2)35(28)46-34)7-14-32(42)37-17-15-22-3-9-26(39)10-4-22/h3-14,19-21,33-34,39-41H,15-18H2,1-2H3,(H,37,42)(H,38,43)	2-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]-5-[3-[2-(4-hydroxyphenyl)ethylamino]-3-oxoprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-3-carboxamide	COC1=CC(=CC2=C1OC(C2C(=O)NCCC3=CC=C(C=C3)O)C4=CC(=C(C=C4)O)OC)C=CC(=O)NCCC5=CC=C(C=C5)O	4.9000001	338256;5322012;6440658;101262727;101372372;100916556;124511432;131875373	COCONUT:(CNP0189275);HMDB:(40370);KNApSAcK:(665);Natural Products:(UNPD16915 UNPD34350 UNPD37620 UNPD61909 UNPD226874 UNPD62393);PubChem:(338256 5322012 6440658 101262727 101372372 100916556 124511432 131875373);SuperNatural:(SN00262226 SN00300941 SN00168953 SN00248500 SN00291150);PubChem class - bio and metabolites;MeSH:(5322012 100916556);Training Set;PubMed;2304_LOTUS_DNP:(Linear diarylheptanoids)	19972190	623.2399291992188	167.982	105_20230404_LFX_OK_226_VGF136_C08_1_neg_105
50	1	4	4	N/A	-143.48349906327178	0.9999999999999999	50.38087775286252	C36H38N2O9	[M - H2O - H]-	MLPPXJZDCKJIPZ	InChI=1S/C36H38N2O9/c1-45-29-19-23(7-13-27(29)41)33-31(35(43)37-17-15-21-3-9-25(39)10-4-21)32(34(47-33)24-8-14-28(42)30(20-24)46-2)36(44)38-18-16-22-5-11-26(40)12-6-22/h3-14,19-20,31-34,39-42H,15-18H2,1-2H3,(H,37,43)(H,38,44)	null	COc1cc(C2OC(c3ccc(O)c(OC)c3)C(C(=O)NCCc3ccc(O)cc3)C2C(=O)NCCc2ccc(O)cc2)ccc1O	4.304811181988276	""	""	0	623.2399291992188	167.982	105_20230404_LFX_OK_226_VGF136_C08_1_neg_105
51	1	4	4	N/A	-386.14708298585276	0.9999999999999999	49.74783157538788	C35H34N2O6	[M + CH2O2 - H]-	SAOOVIWEVMRLNC	InChI=1S/C35H34N2O6/c1-36-13-11-22-18-29(40-3)33-35-31(22)24(36)14-19-4-7-23(8-5-19)41-28-16-20(6-9-26(28)38)15-25-30-21(10-12-37(25)2)17-27(39)32(42-35)34(30)43-33/h4-9,16-18,24-25,38-39H,10-15H2,1-3H3	null	CN1CCC2=CC(=C3C4=C2C1CC5=CC=C(C=C5)OC6=C(C=CC(=C6)CC7C8=C(O3)C(=C(C=C8CCN7C)O)O4)O)OC	5.5999999	101422869	PubChem:(101422869);2304_LOTUS_DNP:(Isoquinoline alkaloids)	2	623.2399291992188	167.982	105_20230404_LFX_OK_226_VGF136_C08_1_neg_105
52	1	4	4	N/A	-754.9638148559615	0.9999999999999999	50.38087775286252	C36H40N2O10	[M - H4O2 - H]-	CNBSPCBGYHSYPL	InChI=1S/C36H40N2O10/c1-20-15-26-25(33(26,4)5)11-12-35(19-44-35)30(46-32(43)24-10-8-14-38-17-24)27-29(45-31(42)23-9-7-13-37-16-23)34(6,47-21(2)39)18-36(27,28(20)41)48-22(3)40/h7-10,13-17,25-27,29-30H,11-12,18-19H2,1-6H3	null	CC(=O)OC1(C)CC2(OC(C)=O)C(=O)C(C)=CC3C(CCC4(CO4)C(OC(=O)c4cccnc4)C2C1OC(=O)c1cccnc1)C3(C)C	3.291472798544305	""	""	0	623.2399291992188	167.982	105_20230404_LFX_OK_226_VGF136_C08_1_neg_105
53	1	1	1	0.24406084898697647	-264.86772252277746	0.9999999999999999	20.93411739779009	C17H30N6O4	[M - H]-	XZIAPLIBJVVIDB	InChI=1S/C17H30N6O4/c18-17(19)21-8-2-4-13(16(26)27)22-14(24)11-5-9-23(10-6-11)15(25)12-3-1-7-20-12/h11-13,20H,1-10H2,(H,22,24)(H,26,27)(H4,18,19,21)	null	C1CC(NC1)C(=O)N2CCC(CC2)C(=O)NC(CCCN=C(N)N)C(=O)O	-3.9000001	45490407	COCONUT:(CNP0299390);PubChem:(45490407);SuperNatural:(SN00074877);ZINC bio:(ZINC05376846)	3153922	381.22576904296875	299.701	198_20230404_LFX_OK_226_VGF136_C08_1_neg_198
54	1	1	1	0.2310180668139172	-24.61736347970489	0.9999999999999999	17.26944024271362	C9H16O4	[M - H]-	BDJRBEYXGGNYIS	InChI=1S/C9H16O4/c10-8(11)6-4-2-1-3-5-7-9(12)13/h1-7H2,(H,10,11)(H,12,13)	Acnederm	C(CCCC(=O)O)CCCC(=O)O	1.71370327	2266;3801344;19347555;56933547;72735488;71309726;87110957	HMDB:(784);PubChem class - food;SuperNatural:(SN00386191 SN00002167);ZINC bio:(ZINC01531036);additional;HSDB:(123-99-9);MeSH:(2266);Plantcyc:(CPD0-1265);PubMed;2304_LOTUS_DNP:(azelaic acid);NORMAN:(NS00011498);COCONUT:(CNP0086335 CNP0225848);KNApSAcK:(45634);Natural Products:(UNPD104030);PubChem:(2266 3801344 19347555 56933547 72735488 71309726 87110957);CHEBI:(48131 78208);PubChem class - bio and metabolites;KEGG:(C08261);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD0-1265)	255781758	187.0974884033203	107.304	38_20230404_LFX_OK_226_VGF136_C08_1_neg_38
55	1	4	4	0.22618065544110638	-47.54204502617458	0.9999999999999999	17.845392073237694	C14H26O5	[M - H2O - H]-	CEDZIURHISELSQ	InChI=1S/C14H26O5/c15-12(11-14(18)19)9-7-5-3-1-2-4-6-8-10-13(16)17/h12,15H,1-11H2,(H,16,17)(H,18,19)	3-Hydroxytetradecanedioate	C(CCCCCC(=O)O)CCCCC(CC(=O)O)O	2.9000001	20848955;20848956	COCONUT:(CNP0240170);HMDB:(394);PubChem:(20848955 20848956);SuperNatural:(SN00215756);CHEBI:(89276);PubChem class - bio and metabolites;2304_LOTUS_DNP:(3-hydroxytetradecanedioic acid)	19922986	255.1601104736328	151.648	87_20230404_LFX_OK_226_VGF136_C08_1_neg_87
56	1	4	4	N/A	-97.24503219145716	0.9999999999999999	17.845392073237694	C14H28O6	[M - H4O2 - H]-	HEGSGKPQLMEBJL	InChI=1S/C14H28O6/c1-2-3-4-5-6-7-8-19-14-13(18)12(17)11(16)10(9-15)20-14/h10-18H,2-9H2,1H3	Oct alpha-Glc	CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O	1.39999998	548230;62080;62852;445318;5326987;9549264;12163805;10957294;13518100;13518101;11197106;15991568;17754245;20639661;22308819;22878123;23657810;25201873;25202823;24802436;24884405;44629916;44120059;46782619;46782620;46937109;53872724;53872725;57284866;56845939;67410053;67411892;67412174;67412372;71717840;71245595;71299796;87087810;87606851;87229172;90016417;92178779;92471093;93909262;93909263;95566080;95566081;102373545;102601516;118601988;121225293;123459508;126757882;132546294;134694727	SuperNatural:(SN00038948);ZINC bio:(ZINC02564846 ZINC14880616 ZINC40165555 ZINC42784509 ZINC42784510 ZINC58563863);additional;MeSH:(62080 62852 445318 548230 9549264 22878123 24802436);Plantcyc:(CPD-7655);PubMed;2304_LOTUS_DNP:(octyl glucoside);NORMAN:(NS00015079);COCONUT:(CNP0111164);KNApSAcK:(29424);Natural Products:(UNPD59344);PubChem:(548230 62080 62852 445318 5326987 9549264 12163805 10957294 13518100 13518101 11197106 15991568 17754245 20639661 22308819 22878123 23657810 25201873 25202823 24802436 24884405 44629916 44120059 46782619 46782620 46937109 53872724 53872725 57284866 56845939 67410053 67411892 67412174 67412372 71717840 71245595 71299796 87087810 87606851 87229172 90016417 92178779 92471093 93909262 93909263 95566080 95566081 102373545 102601516 118601988 121225293 123459508 126757882 132546294 134694727);CHEBI:(136667 71630 41128);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD0-1051 CPD-7655 CPD0-1048 CPD0-1050)	87992438	255.1601104736328	151.648	87_20230404_LFX_OK_226_VGF136_C08_1_neg_87
57	1	4	4	N/A	-128.2271534285511	0.9999999999999999	17.84539207323769	C13H22O2	[M + CH2O2 - H]-	PTYZGNZCLHAQEB	InChI=1S/C13H22O2/c1-2-3-4-5-6-7-8-9-10-11-12-13(14)15/h8-11H,2-7,12H2,1H3,(H,14,15)	3E,5E-tridecadienoic acid	CCCCCCCC=CC=CCC(=O)O	4.5999999	5312396;5312397;78383936	PubChem:(5312396 5312397 78383936);CHEBI:(73719);2304_LOTUS_DNP:((3E 5E)-tridecadienoic acid)	34	255.1601104736328	151.648	87_20230404_LFX_OK_226_VGF136_C08_1_neg_87
58	1	4	4	N/A	-143.45670610162003	0.9999999999999999	17.845392073237694	C14H24O4	[M - H]-	WYOXWNKZYYUEDR	InChI=1S/C14H24O4/c1-13(15)17-11-9-7-5-3-4-6-8-10-12-18-14(2)16/h7,9H,3-6,8,10-12H2,1-2H3	null	CC(=O)OCC=CCCCCCCCOC(C)=O	3.1599135394201294	""	""	0	255.1601104736328	151.648	87_20230404_LFX_OK_226_VGF136_C08_1_neg_87
59	1	4	4	0.22509101245741023	-10.521548080994599	0.9999999999999999	34.41401148021315	C18H19NO4	[M - H]-	NPNNKDMSXVRADT	InChI=1S/C18H19NO4/c1-23-17-12-14(4-8-16(17)21)5-9-18(22)19-11-10-13-2-6-15(20)7-3-13/h2-9,12,20-21H,10-11H2,1H3,(H,19,22)	Moupinamide	COC1=C(C=CC(=C1)C=CC(=O)NCCC2=CC=C(C=C2)O)O	2.87422657	125213;5280537;6440659	HMDB:(29365 36381);SuperNatural:(SN00001880 SN00158529);ZINC bio:(ZINC00901461);additional;MeSH:(5280537);Plantcyc:(CPD-440);PubMed;2304_LOTUS_DNP:(N-feruloyltyramine);COCONUT:(CNP0278544);KNApSAcK:(35142);Natural Products:(UNPD213713 UNPD113217 UNPD56316);PubChem:(125213 5280537 6440659);CHEBI:(17818);PubChem class - bio and metabolites;KEGG:(C02717);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-440)	87746942	312.1241149902344	121.979	49_20230404_LFX_OK_226_VGF136_C08_1_neg_49
60	1	4	4	N/A	-76.32683449371608	0.9999999999999999	31.919684832743002	C17H17NO2	[M + CH2O2 - H]-	KGOYCHSKGXJDND	InChI=1S/C17H17NO2/c19-16-9-6-15(7-10-16)12-13-18-17(20)11-8-14-4-2-1-3-5-14/h1-11,19H,12-13H2,(H,18,20)	cinnamoyltyramine	C1=CC=C(C=C1)C=CC(=O)NCCC2=CC=C(C=C2)O	3.3100884	577698;5315911	COCONUT:(CNP0289407);KNApSAcK:(27156);Natural Products:(UNPD215934 UNPD125035);PubChem:(577698 5315911);SuperNatural:(SN00239808);ZINC bio:(ZINC12021968);PubChem class - bio and metabolites;MeSH:(5315911);Plantcyc:(CPD-8941);PubMed;Biocyc:(CPD-8941);2304_LOTUS_DNP	20097110	312.1241149902344	121.979	49_20230404_LFX_OK_226_VGF136_C08_1_neg_49
61	1	4	4	N/A	-134.342911706855	0.9999999999999999	34.41401148021314	C18H21NO5	[M - H2O - H]-	PPGPGHAEJSDYQU	InChI=1S/C18H21NO5/c1-24-17-11-12(3-6-15(17)21)4-7-18(23)19-9-8-13-2-5-14(20)16(22)10-13/h2-3,5-6,10-11,20-22H,4,7-9H2,1H3,(H,19,23)	null	COC1=C(C=CC(=C1)CCC(=O)NCCC2=CC(=C(C=C2)O)O)O	2.29999995	44410242	HMDB:(137096);PubChem:(44410242);PubMed;PubChem class - bio and metabolites	16777290	312.1241149902344	121.979	49_20230404_LFX_OK_226_VGF136_C08_1_neg_49
62	1	4	4	N/A	-448.45080730170514	0.9999999999999999	34.41401148021314	C18H23NO6	[M - H4O2 - H]-	LCBUVPXZFYGAQK	InChI=1S/C18H23NO6/c1-22-16(21)8-7-15(20)19-13-10-24-18-14(11-25-17(13)18)23-9-12-5-3-2-4-6-12/h2-6,13-14,17-18H,7-11H2,1H3,(H,19,20)	methyl 4-[[(3S,3aR,6R,6aS)-6-phenylmethoxy-2,3,3a,5,6,6a-hexahydrofuro[3,2-b]furan-3-yl]amino]-4-oxobutanoate	COC(=O)CCC(=O)NC1COC2C1OCC2OCC3=CC=CC=C3	0.200000003	11911594	COCONUT:(CNP0085912);PubChem:(11911594);SuperNatural:(SN00011740);ZINC bio:(ZINC05396442)	3153922	312.1241149902344	121.979	49_20230404_LFX_OK_226_VGF136_C08_1_neg_49
63	1	4	4	0.2243667346667572	-12.382796294582848	0.9999999999999999	25.27058943915012	C11H20O4	[M - H2O - H]-	LWBHHRRTOZQPDM	InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)	bmse000847	C(CCCCC(=O)O)CCCCC(=O)O	2.61212873	15816;6992916;12400842;57459457	HMDB:(888);SuperNatural:(SN00002337 SN00232703);ZINC bio:(ZINC01593115);additional;PubMed;2304_LOTUS_DNP:(undecanedioic acid);NORMAN:(NS00002110);COCONUT:(CNP0292095 CNP0421436);Natural Products:(UNPD161504);PubChem:(15816 6992916 12400842 57459457);CHEBI:(73713);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	87875690	197.11837768554688	216.94	158_20230404_LFX_OK_226_VGF136_C08_1_neg_158
